client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25258782.mp3,Biết này là thảo sợ bị Cắt xít,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25258801.mp3,Tin ba cái chuyện đẩu đâu,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25258901.mp3,Đến căn nhà sàn mà già làng chỉ,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25258980.mp3,Thì có khi bây giờ còn ở dưới đó với nó,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25259031.mp3,"Bàn tay tôi, xin em, em nắm lấy",2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25259178.mp3,Chớ quên lời mẹ,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25259255.mp3,kẻ ngu ngốc,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260338.mp3,Hà im lặng không đáp,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260419.mp3,Trinh cười rồi đáp,2,1,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260430.mp3,bà thảo liền nói,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260486.mp3,Mang mang những bàn chân,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260534.mp3,Đúng là chúng ta đã đi xem thầy rồi,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260535.mp3,Vớ vẩn sao lại có những người như vậy chứ,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260572.mp3,Anh ngỏ lời yêu em,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260612.mp3,Gió đưa nhè nhẹ,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25260703.mp3,làm ơn hãy dừng lại,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25261042.mp3,Uống nước một lát được không ạ,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25261046.mp3,Lúc đó tôi mới biết họ là dân tộc Thái,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25261224.mp3,ánh mắt của quân luôn trốn tránh chinh một cách khó hiểu,2,0,teens,female,,,vi,
bb99c0461bef56ce3ce86b249c3c08535a13f40084a6960c83cd1f6a122d3637d8d44b0aa4d0c5d0bf9eff39d77bf22d329dc0d0b0924aa3ae0af763e3c0e23f,common_voice_vi_25261246.mp3,Hà ni cũng bình thản,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255184.mp3,tiếp tục là tiếng nói của Hạ,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255186.mp3,Cũng như mình trong những lúc vắng nhau,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255187.mp3,Tuấn lo lắng nhìn người yêu,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255188.mp3,Cô mong muốn bạn của mình chết và nó lập tức được thực hiện,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255189.mp3,Hay là thôi Anh đừng xuất hiện,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255192.mp3,Nét Trinh sợ Phương dạy sẽ kể lại,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255193.mp3,Nhưng là thân xác đã chết chứ linh hồn ta vẫn vậy,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255194.mp3,Chỉ cần cô chăm sóc cho nó thật tốt,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255196.mp3,Mẹ em liền nói,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255199.mp3,Nhà anh ta cũng khá rộng,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255203.mp3,Chinh sao đến tìm tôi sớm vậy,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255210.mp3,Làm gì thì làm,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255213.mp3,Nằm trên chiếc giường mà trinh quằn quại,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255215.mp3,Và mang tà niệm về sự thống trị và quyền lực,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255217.mp3,Nói cho dễ hiểu thì giống như là cô trồng một cái cây,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255218.mp3,Người đi dựng những mái lều đơn sơ để kiếm chỗ nghỉ ngơi,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255225.mp3,Thông thường linh hồn sau khi chết sẽ được siêu thoát,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255228.mp3,Nói lời yêu thương,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255231.mp3,Kuman càng nuôi lâu,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255234.mp3,Tôi Kể tóm tắt cho nghe,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255237.mp3,"ờ con vất đi đi, mẹ con cứ nghe linh tinh",2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255238.mp3,Trong giấc mơ của a hội,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255239.mp3,toát mồ hôi hột căng thẳng,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255240.mp3,Anh Ta nói xong liền trả tiền cà phê và bước ra bên ngoài,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255241.mp3,Để hỏi thăm tình hình con bé dưới đó ra sao,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255245.mp3,Nhặt cánh hoa rơi chẳng thấy buồn,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255253.mp3,mày tránh tao ra đi tao sợ lắm thảo ơi,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255255.mp3,kiểu chết bất đắc kì tử này thì kinh lắm,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255257.mp3,Nếu như không gặp Trinh,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255258.mp3,Đã vậy lại còn lôi kéo cả hàng xóm vào nữa,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255259.mp3,Kumanthong của cô có thể cầu cả tình duyên được nữa,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255260.mp3,"Tôi đến mở cửa, lễ phép chào ông",2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255263.mp3,Đôi chân của em như bị ai đó giữ chặt,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255264.mp3,chinh ấp úng nói,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255266.mp3,Sóng biển dập dờn,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255268.mp3,Cỏ uống sương rơi,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255269.mp3,em nói bác cứ không tin chứ con vợ em kìa,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255272.mp3,với cầu việc thi cử của em cho thuận lợi,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255273.mp3,bà ấylắc đầu nói,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255275.mp3,Hay tiểng gió em làm quà cũng được...,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255280.mp3,Chuyện của bà nói bao nhiêu phần trăm chúng tôi có thể tin được,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255283.mp3,Thích ơi là thích,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255289.mp3,Ai bị con quỷ sai khiến thì đáng sợ lắm,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255291.mp3,tuy nhiên chinh lại tận tình chu đáo cho mọi việc đám ma,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25255293.mp3,Ở một mình có nhà thế này thì sướng quá rồi còn gì,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25261705.mp3,Em giật mình thưa,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25261744.mp3,từ nay mày đừng gọi tao nữa,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25261854.mp3,Hay làm nghề rừng Như Hầu hết thanh niên xứ này,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25262264.mp3,Cô Hà Ni,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25262295.mp3,Chinh không thể kiềm chế được cảm xúc,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25274492.mp3,Sư trụ trì khẽ dừng tay niệm,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25274548.mp3,Như một cái xác không hồn,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25275767.mp3,Chứ không phải là Hà Ni,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25275909.mp3,tôi tính là không quay lại,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25275953.mp3,hình ảnh của ông được nhiều người dân,2,0,teens,female,,,vi,
c29d07b14c1806169f49b175b3bc29a620bd2d4c2291a4f8ecbe7dfbaf53fb40f990ebe6617dd1c281d09718ffab9a69d2fb615d19ba084288ba13d134253426,common_voice_vi_25275988.mp3,em liền gào lên,2,0,teens,female,,,vi,
